Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-6298,56391,"[6938.404331682649, 6939.8379541107715]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-5361.15318056  2092.58880986 -3875.85104234],1,560.3868094987238,True,0.023108639980304376,0.0665815568113284,15.019174196147016
STARLINK-6303,56393,"[6938.288500320591, 6939.985813269142]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[-4159.43333231  3317.92122967 -4453.36437478],1,560.3023913034322,True,0.020290359190700574,0.0665817872938772,15.019122205089245
STARLINK-6273,56395,"[6938.343527422835, 6939.935366011912]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4267.54633947  3626.49895784 -4096.12500172],1,560.2840365492029,True,0.022191403684924366,0.0665818202519689,15.019114770603299
STARLINK-6271,56397,"[6938.28497479938, 6939.964242954728]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4267.89728188  3625.60009759 -4096.4227736 ],1,560.2059445651639,True,0.02218996702208586,0.06658160669597325,15.019162943397074
STARLINK-6271,56397,"[6938.28497479938, 6939.964242954728]",STARLINK-30359,57779,"[6938.417626986681, 6939.819328919228]",[-1593.15492902 -5127.0682851   4397.3327218 ],1,561.7121982281769,True,0.04590794565764713,0.06658160669597325,15.019162943397074
STARLINK-6277,56399,"[6938.35882277816, 6939.920129160253]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[-3828.27158271  3906.14655865 -4269.54890093],1,560.3565011901064,True,0.021360305990099842,0.06658182067298082,15.019114675634038
STARLINK-6256,56401,"[6938.326052585161, 6939.930379028655]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-3955.62140569  4226.61941769 -3824.97000751],1,560.2812610645233,True,0.023304994951864402,0.06658165860926844,15.019151233051378
STARLINK-6287,56404,"[6938.168890230352, 6940.0965813043495]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[-3870.36006027  3836.97688467 -4294.03038953],1,560.2183956130257,True,0.02123111355954744,0.06658172366351649,15.019136558459973
STARLINK-6289,56408,"[6938.2758981738325, 6939.982924008962]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4252.51949667  3658.50912981 -4083.1634066 ],1,560.2226424157489,True,0.022249331994775693,0.0665816758125881,15.019147352415205
STARLINK-6241,56409,"[6938.364848397728, 6939.876188846683]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-5283.45903101  2710.73652329 -3588.77877472],1,560.3329267866056,True,0.024156575425497085,0.06658154782636473,15.019176222935801
STARLINK-6281,56410,"[6938.454318894784, 6939.782466155113]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-5257.81414655  2852.10705574 -3516.3364969 ],1,560.4324935230916,True,0.024402650412608234,0.06658151722619682,15.019183125591875
STARLINK-6279,56411,"[6938.3657906257595, 6939.909054788571]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4307.92278623  3538.27382259 -4130.87991417],1,560.288559239978,True,0.022033192157153703,0.06658179112106402,15.019121341775334
STARLINK-6278,56412,"[6938.194945919292, 6940.056019373737]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4251.51808241  3660.52793531 -4082.29588964],1,560.163260211978,True,0.022253225016894307,0.06658161927183398,15.019160106594613
STARLINK-6268,56415,"[6938.257464065089, 6939.989469282371]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4252.00734529  3659.68000112 -4082.72425144],1,560.2678230301835,True,0.022251060962578513,0.06658159025663826,15.01916665170518
STARLINK-6272,56420,"[6938.346289119267, 6939.907592680969]",STARLINK-30352,57736,"[6938.307717371933, 6939.905099667174]",[-4113.3391799   4149.44441875 -3742.4661179 ],1,560.4147823871963,True,0.02361303719346752,0.06658164025997396,15.019155372192856
STARLINK-6270,56421,"[6938.398028357635, 6939.880228475464]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4004.30123649  4141.23828054 -3867.55728316],1,560.3269674253943,True,0.023140866462475655,0.06658181567077086,15.019115804001661
STARLINK-6236,56422,"[6938.253496980671, 6939.966069275148]",STARLINK-31094,58593,"[6938.180910834039, 6939.862929747518]",[  129.71724422  5072.48189404 -4732.08095089],1,560.1256971432049,True,0.01669334382716477,0.06658139331422984,15.019211077192628
STARLINK-6239,56423,"[6938.255658582429, 6939.998767338324]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-3952.67540912  4231.59040699 -3822.38631851],1,560.208438957221,True,0.023315168530808204,0.06658164417564344,15.019154488915655
STARLINK-6239,56423,"[6938.255658582429, 6939.998767338324]",STARLINK-30362,57745,"[6938.314008078691, 6939.929435615537]",[  109.17747165  5072.9564806  -4732.09750939],1,560.1303638848212,True,0.020200596542760633,0.06658164417564344,15.019154488915655
STARLINK-5352,56426,"[6938.204256013222, 6940.054227869123]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-3969.14726593  4203.09154447 -3836.80941373],1,560.2500623561627,True,0.02326032591084583,0.06658167337806686,15.019147901581833
STARLINK-6238,56428,"[6938.31900942975, 6939.935826118091]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-3949.27822948  4237.55080221 -3819.4143794 ],1,560.2750327871463,True,0.023326267888445804,0.06658164712345423,15.019153823963261
STARLINK-6055,56467,"[6945.9948574491, 6950.2471074903715]",STARLINK-5523,56470,"[6945.9626583182135, 6950.271880648748]",[ 1209.43839335 -2061.64442281 -6521.79522206],1,567.8641425193427,True,0.017092644335006527,0.06671113033425811,14.990002342779535
STARLINK-5518,56469,"[6945.951986601813, 6950.312634439895]",STARLINK-6201,56486,"[6945.937905939656, 6950.245722864585]",[-927.44032367 2188.85058819 6531.12762544],1,572.1752599783977,True,0.04997226085577577,0.06671129348068384,14.989965683839552
STARLINK-6196,56487,"[6946.085572132414, 6950.125200604049]",STARLINK-5527,56497,"[6946.0276407334495, 6950.181217561194]",[   80.35294997 -2374.98355921 -6526.95681218],1,567.953175856379,True,0.016560455020382704,0.066710905719651,14.990052813889925
STARLINK-6204,56488,"[6946.0559396762565, 6950.1706123583135]",STARLINK-5530,56494,"[6946.037257434255, 6950.122728470111]",[-165.8363541  2371.20400646 6531.06110096],1,572.033446908812,True,0.049746889482182914,0.06671101934611916,14.990027281874744
STARLINK-5775,56503,"[6938.238594472078, 6940.005294919198]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4704.83628667  2462.06909576 -4465.71253053],1,560.1522071443478,True,0.020205529926083012,0.06658156835133928,15.01917159300266
STARLINK-5716,56504,"[6938.166791627119, 6940.095870137104]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4728.02687179  2381.72946332 -4484.70599484],1,560.1236751903834,True,0.02007447440328514,0.06658170344348045,15.019141119585129
STARLINK-5329,56513,"[6938.268029197884, 6939.977829087625]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4721.64913367  2404.24084589 -4479.49613043],1,560.1790903116771,True,0.02011177284950461,0.06658158252014244,15.019168396868267
STARLINK-5348,56515,"[6938.3471931832255, 6939.922376779417]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[-4413.28193628  2778.42135232 -4576.51772979],1,560.248777052554,True,0.019359420694508293,0.06658175315716078,15.01912990544995
STARLINK-5346,56518,"[6938.32478058814, 6939.912450927424]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-5386.19821355  1512.36689658 -4104.03890914],1,560.2720534668579,True,0.02215516617227056,0.06658152043910805,15.01918240083669
STARLINK-6344,56520,"[6938.240436807496, 6940.00436172139]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4696.85782584  2489.11849482 -4459.15876611],1,560.1827691334702,True,0.020251889026326957,0.06658157489378903,15.019170117186333
STARLINK-6333,56521,"[6938.276975745141, 6939.988165837098]",STARLINK-6329,56525,"[6938.342489570261, 6939.9218360505165]",[-1641.3275759 -5782.3460315  3468.3618459],1,561.5327135737925,True,0.04199459148872317,0.06658172128906953,15.01913709407459
STARLINK-6333,56521,"[6938.276975745141, 6939.988165837098]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4693.69384672  2499.65803669 -4456.55365807],1,560.1569354250496,True,0.020267994245183638,0.06658172128906953,15.01913709407459
STARLINK-6327,56522,"[6938.171779888423, 6940.064771354012]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4696.19896184  2491.21719142 -4458.61314584],1,560.1393686881702,True,0.020255163426267306,0.06658151554364279,15.019183505135459
STARLINK-6317,56526,"[6938.363895899257, 6939.933531338278]",STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",[-4729.15921792  2454.99321081 -4444.08309216],1,560.2931613259943,True,0.02035005424646245,0.06658195362744872,15.019084684648625
STARLINK-6318,56530,"[6938.22751765922, 6940.051123472664]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4306.1557784   3542.13666538 -4129.35898272],1,560.2572920753091,True,0.02204176354077801,0.06658181843631324,15.019115180167674
STARLINK-6318,56530,"[6938.22751765922, 6940.051123472664]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[-3876.11867455  3827.42238795 -4297.36184029],1,560.2184896948156,True,0.02121248540881168,0.06658181843631324,15.019115180167674
STARLINK-6319,56532,"[6938.341743451822, 6939.898882050004]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4537.62244851  2971.98279324 -4326.49745245],1,560.2547022989093,True,0.021052721707396985,0.06658154486333163,15.01917689132396
STARLINK-6309,56535,"[6938.328207426234, 6939.908938637171]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4851.19880614  1896.47095705 -4583.67464634],1,560.2205297885585,True,0.019296096534390215,0.06658151982416669,15.019182539552606
STARLINK-6312,56536,"[6938.329675314011, 6939.927062664553]",STARLINK-30206,57295,"[6938.38646413321, 6939.865885833717]",[-3847.61707507  3307.9542129  -4732.20898904],1,560.1999871268981,True,0.01663280615447658,0.06658166081396974,15.019150735726111
STARLINK-6314,56538,"[6938.316666844535, 6939.929319028092]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4531.13101234  2989.73400656 -4321.02623577],1,560.2291917790608,True,0.0210828984785413,0.06658158343830087,15.019168189754298
STARLINK-6266,56542,"[6938.181871670037, 6940.069313831265]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4850.24080726  1900.21182491 -4582.90380582],1,560.065084214566,True,0.01930130657526214,0.06658162085652468,15.019159749127748
STARLINK-6228,56543,"[6938.404515650409, 6939.877001319359]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-5364.25794421   869.67295375 -4313.97305278],1,560.3035912749856,True,0.021121377014478096,0.06658183913180409,15.019110511808181
STARLINK-6086,56545,"[6938.198490367884, 6940.044296658559]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4848.97031677  1905.9485774  -4581.90684075],1,560.0921263601313,True,0.019310006408372937,0.06658156041836391,15.019173382487882
STARLINK-6255,56550,"[6938.283141112943, 6940.017928746675]",STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",[-4885.75106548  1811.8113604  -4581.17814903],1,560.1925621269229,True,0.01931774718238197,0.06658197984099315,15.019078771585592
STARLINK-6255,56550,"[6938.283141112943, 6940.017928746675]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4859.63454104  1858.37052141 -4590.29392013],1,560.1904022294584,True,0.019235014615588953,0.06658197984099315,15.019078771585592
STARLINK-6199,56551,"[6938.477789251572, 6939.785121617776]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-5359.53489245   807.51589821 -4332.03446897],1,560.3944605942534,True,0.021021772608635074,0.0665817052361231,15.019140715210492
STARLINK-5802,56552,"[6938.289654683485, 6940.000847902455]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4862.6717625   1844.56778026 -4592.67436518],1,560.2104106128609,True,0.01921274598804825,0.06658190379531591,15.019095925435986
STARLINK-6074,56553,"[6938.324639647112, 6939.948397592469]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4865.51829099  1831.53964013 -4594.90234997],1,560.2297602057097,True,0.019192584994024372,0.06658177810883692,15.019124276996099
STARLINK-6252,56555,"[6938.226571436565, 6940.047400981745]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4861.4086781   1850.05107552 -4591.67603029],1,560.12445981164,True,0.01922182754116362,0.0665817848386941,15.019122758914815
STARLINK-6286,56558,"[6938.300531928488, 6939.945104036349]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-4842.95798433  1932.88333111 -4577.18195042],1,560.2255313892556,True,0.019353689581513935,0.06658158092025056,15.01916875776456
STARLINK-30067,56693,"[6938.291116420885, 6939.98149002435]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[5127.46616477  -30.99764587 4676.69417956],1,561.8441652504762,True,0.0482819514858087,0.06658177500869758,15.019124976307255
STARLINK-30126,56694,"[6938.367704350007, 6939.902641050207]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[5124.12863283  -62.27506991 4679.91951365],1,561.7635096855574,True,0.04832998681766663,0.06658175873746677,15.019128646676641
STARLINK-30121,56695,"[6938.380704133408, 6939.886496124635]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[5127.18746933  -32.86764376 4676.81491568],1,561.7282280282925,True,0.04828551417162664,0.06658173610398144,15.019133752209298
STARLINK-30066,56704,"[6938.440885830349, 6939.824548894192]",STARLINK-6149,57122,"[6938.426502598072, 6939.817102607314]",[5104.76210432  171.24559535 4698.16762832],1,561.6540818303929,True,0.04863464696855511,0.06658172339861841,15.019136618214215
STARLINK-30071,56708,"[6938.307254940993, 6939.978200509828]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-4875.02735416 -1451.56353118 -4718.81528016],1,560.1730274591555,True,0.01742535107710793,0.06658186747443393,15.019104118459571
STARLINK-6357,56783,"[6946.085889274664, 6950.192239461705]",STARLINK-6354,56784,"[6946.054968010643, 6950.187710583257]",[-1730.9380671   1629.85711847 -6526.52622167],1,567.9500524994246,True,0.016812005171467855,0.06671139074955713,14.989943827645934
STARLINK-6068,56798,"[6946.158342753818, 6950.117391710567]",STARLINK-6064,56805,"[6946.081589661458, 6950.172646908703]",[ 1384.04727167 -1959.1791983   6523.0396381 ],1,571.9720711961427,True,0.04949480628828879,0.06671137350840751,14.989947701705944
STARLINK-6056,56813,"[6946.13417252019, 6950.148808673457]",STARLINK-6028,56818,"[6946.116175327459, 6950.139141241607]",[ 1405.59612371 -2404.92626352  6367.4740978 ],1,571.9779042328173,True,0.04763881287586332,0.06671142569210062,14.989935976115875
STARLINK-30120,56824,"[6938.39939729899, 6939.884373662483]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1355.33634672  6642.38152767 -1480.11231714],1,560.8039453625679,True,0.029908940052134503,0.06658185535228343,15.019106852895845
STARLINK-30151,56827,"[6938.293632994564, 6939.965963275914]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1249.39611348  6683.95765793 -1382.72314834],1,560.7536841366391,True,0.030138384144578804,0.06658168138317767,15.019146095830752
STARLINK-30152,56828,"[6938.366937091455, 6939.937961205942]",STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",[-1519.28442667  6600.34215464 -1508.38049348],1,560.7356346968791,True,0.029842536461433294,0.06658200739173403,15.019072556892407
STARLINK-30152,56828,"[6938.366937091455, 6939.937961205942]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1449.91082202  6602.28960561 -1566.9559783 ],1,560.7260528442403,True,0.029703832043207257,0.06658200739173403,15.019072556892407
STARLINK-30144,56835,"[6938.169929039427, 6940.1101125892465]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ -805.66797091  6579.2702122  -2051.80552227],1,560.5806989470211,True,0.028528901562318184,0.06658182851475608,15.019112906735158
STARLINK-30142,56836,"[6938.363036887257, 6939.911852364899]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1325.35714197  6654.44439711 -1452.56262442],1,560.7490752887943,True,0.0299739331042068,0.06658179143653563,15.01912127061314
STARLINK-30133,56837,"[6938.386234328564, 6939.8642680070625]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1423.72580479  6613.64435979 -1542.91971113],1,560.7309278430585,True,0.029760483531643633,0.06658161594024126,15.019160858119246
STARLINK-30076,56839,"[6938.31482713606, 6939.970506576372]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1321.88677266  6655.79304571 -1449.37193527],1,560.7133884835512,True,0.02998183281233363,0.0665818665983636,15.019104316077815
STARLINK-30076,56839,"[6938.31482713606, 6939.970506576372]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ -699.64756058  6618.40316026 -1963.07310589],1,560.6253622576378,True,0.0287474247057578,0.0665818665983636,15.019104316077815
STARLINK-30076,56839,"[6938.31482713606, 6939.970506576372]",STARLINK-30299,57650,"[6938.189701907246, 6940.0535499759735]",[-4855.62445305 -1535.62970684  4714.64037729],1,561.8256305025052,True,0.048985137994188084,0.0665818665983636,15.019104316077815
STARLINK-30078,56841,"[6938.338954903708, 6939.92801647193]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1239.87884609  6687.52623847 -1373.96864265],1,560.7459485884474,True,0.030158476898109982,0.06658173445686791,15.019134123755919
STARLINK-30135,56842,"[6938.4889018046015, 6939.782356685893]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1352.61092222  6643.46925857 -1477.60746995],1,560.7796252209773,True,0.02991424216378265,0.06658176530836749,15.01912716445095
STARLINK-30135,56842,"[6938.4889018046015, 6939.782356685893]",STARLINK-30886,58246,"[6938.379172875125, 6939.757271824084]",[-2792.38576532  6350.78603327  -145.5175782 ],1,560.9606984296188,True,0.03295337657094431,0.06658176530836749,15.01912716445095
STARLINK-30137,56843,"[6938.289858510997, 6940.019095806705]",STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",[-1416.40306127  6644.23784637 -1413.05166578],1,560.7972986748018,True,0.03006758505944965,0.06658203658024038,15.019065972769765
STARLINK-30137,56843,"[6938.289858510997, 6940.019095806705]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1346.94560331  6645.7825337  -1472.40236779],1,560.786308131228,True,0.029928032001325863,0.06658203658024038,15.019065972769765
STARLINK-30137,56843,"[6938.289858510997, 6940.019095806705]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ -724.86390165  6609.43840625 -1984.24626468],1,560.691212372969,True,0.028695717731243405,0.06658203658024038,15.019065972769765
STARLINK-30136,56844,"[6938.436880195083, 6939.817766532433]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[-1256.22755011  6681.37941149 -1389.00653282],1,560.758996207458,True,0.030122599967273404,0.06658164576464128,15.019154130477473
STARLINK-6182,56878,"[6938.297732310429, 6939.986719528218]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 2.39674685e+02  6.93504374e+03 -2.96501683e+00],1,561.0477090480963,True,0.03327386535726929,0.06658186025210391,15.019105747625925
STARLINK-6182,56878,"[6938.297732310429, 6939.986719528218]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 863.95572587 6859.99907651 -587.22057845],1,560.943258491714,True,0.031962274100649814,0.06658186025210391,15.019105747625925
STARLINK-5707,56879,"[6938.18021955, 6940.085705461504]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 843.50670338 6860.90637061 -606.0288448 ],1,560.9415228065782,True,0.031920426358847794,0.06658172692688549,15.019135822327298
STARLINK-6177,56880,"[6938.272085391363, 6939.977722292728]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 223.69389143 6935.46228407  -17.87427781],1,560.9548383143892,True,0.033240402613658,0.06658161094130195,15.01916198575603
STARLINK-5853,56881,"[6938.329714432305, 6939.942369648475]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 2.42116925e+02  6.93488250e+03 -6.83357090e-01],1,560.9707479353119,True,0.03327870383574032,0.06658177124958939,15.019125824264806
STARLINK-5853,56881,"[6938.329714432305, 6939.942369648475]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 866.39018002 6859.8120907  -584.96563658],1,560.8714781429262,True,0.03196705183182473,0.06658177124958939,15.019125824264806
STARLINK-6171,56883,"[6938.218986592705, 6940.0398141473615]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 134.30979297 6937.0482675  -101.24041443],1,560.949928952894,True,0.03305411593290508,0.06658167565827917,15.019147387223407
STARLINK-5095,56885,"[6938.254720201699, 6940.014484736885]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 223.46459498 6935.49403353  -18.08903995],1,560.9797397327011,True,0.03324016832406742,0.06658175053032664,15.019130497996148
STARLINK-5095,56885,"[6938.254720201699, 6940.014484736885]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 847.76055167 6860.6565882  -602.10408161],1,560.8712936403826,True,0.03192880396040666,0.06658175053032664,15.019130497996148
STARLINK-5095,56885,"[6938.254720201699, 6940.014484736885]",STARLINK-30947,58473,"[6938.159979365442, 6940.108488258296]",[-5033.78289837   777.86188843  4713.77678324],1,561.8724342577834,True,0.048961218730264724,0.06658175053032664,15.019130497996148
STARLINK-5496,56886,"[6938.168543617905, 6940.103174695437]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 876.06652471 6859.3388823  -576.05689658],1,560.873304510249,True,0.03198811908673374,0.0665817686174054,15.01912641801747
STARLINK-5496,56886,"[6938.168543617905, 6940.103174695437]",STARLINK-30947,58473,"[6938.159979365442, 6940.108488258296]",[-5029.48661562   798.12722985  4715.10633987],1,561.9617376234128,True,0.04899355593411042,0.0665817686174054,15.01912641801747
STARLINK-6169,56889,"[6938.116912039698, 6940.208375660555]",STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",[ 183.58310513 6936.34639785   74.90095517],1,561.042653287278,True,0.033449596267975786,0.06658215412087858,15.019039458899451
STARLINK-6169,56889,"[6938.116912039698, 6940.208375660555]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 877.63575849 6859.28520101 -574.61676621],1,560.8991305697273,True,0.03199202475918814,0.06658215412087858,15.019039458899451
STARLINK-6213,56891,"[6938.26153688961, 6939.999095120739]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 232.97312905 6935.20661923   -9.21681236],1,560.9877488393731,True,0.03325993277441883,0.0665816888367027,15.0191444145039
STARLINK-6216,56893,"[6938.206590726302, 6940.056563204721]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 256.35050151 6934.39238361   12.59967007],1,561.0035852046849,True,0.033309147070452606,0.0665817069852751,15.01914032064626
STARLINK-6144,56894,"[6938.177297489124, 6940.07029046012]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 260.45774385 6934.19190893   16.43454905],1,560.9642213872394,True,0.033317797599645246,0.06658159496736599,15.01916558908112
STARLINK-6208,56895,"[6938.230777926719, 6940.046056536667]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 259.38837001 6934.27519261   15.43507383],1,561.0050950158047,True,0.033315435832065206,0.06658180543492381,15.019118112941333
STARLINK-6208,56895,"[6938.230777926719, 6940.046056536667]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 883.63559919 6858.96958002 -569.08843219],1,560.8929909642684,True,0.03200354429485163,0.06658180543492381,15.019118112941333
STARLINK-6202,56896,"[6938.216157942206, 6940.060580920802]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 264.06091009 6933.98198842   19.79989011],1,560.8994183780251,True,0.03332525614153114,0.06658180474695162,15.019118268129912
STARLINK-6200,56897,"[6938.322750623358, 6939.957612050081]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 262.62522162 6934.15016131   18.45620444],1,561.0092802026611,True,0.033321660793005706,0.06658183082510154,15.01911238558188
STARLINK-6200,56897,"[6938.322750623358, 6939.957612050081]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 886.88282447 6858.81331074 -566.09930983],1,560.9082948851747,True,0.0320097245244472,0.06658183082510154,15.01911238558188
STARLINK-6205,56898,"[6938.31621574425, 6939.964955547401]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 267.06983827 6933.90919869   22.60686949],1,560.950414408856,True,0.033330992485788594,0.06658183664418867,15.019111072948768
STARLINK-6205,56898,"[6938.31621574425, 6939.964955547401]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[ 891.31833009 6858.51573636 -561.99950582],1,560.8492311432483,True,0.032018972005762814,0.06658183664418867,15.019111072948768
STARLINK-6207,56900,"[6938.333708837482, 6939.938037051307]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 970.49692778 6837.11511277  681.42636011],1,561.0523789096887,True,0.03481124386466784,0.06658176881584747,15.019126373254068
STARLINK-6207,56900,"[6938.333708837482, 6939.938037051307]",STARLINK-6375,57342,"[6938.338112073249, 6939.927173448442]",[1593.54466252 6752.91262431   98.79559924],1,560.9532914913871,True,0.033501423305637115,0.06658176881584747,15.019126373254068
STARLINK-6185,56901,"[6938.189685182485, 6940.066025354548]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 268.12120813 6933.97277376   23.58476975],1,561.0577408119398,True,0.03333378513617661,0.06658165342016335,15.01915240358335
STARLINK-6195,56902,"[6938.265880608924, 6939.99372392969]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 971.98570391 6836.8254244   682.82349482],1,561.1126725071708,True,0.03481470810256993,0.0665816814426779,15.019146082409003
STARLINK-6192,56903,"[6938.186234157468, 6940.070901476488]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 266.69808237 6934.0019983    22.25732906],1,561.0277169043993,True,0.033330836602387046,0.06658166367562848,15.019150090207786
STARLINK-6193,56904,"[6938.209703761432, 6940.055513035266]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[1003.75912496 6829.18944495  712.6885487 ],1,561.1198639210597,True,0.03488266022479186,0.06658172183033764,15.019136971978318
STARLINK-6183,56905,"[6938.224895592361, 6940.026292596588]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 970.0493564  6837.34042143  681.00182736],1,561.1701182396037,True,0.03481072274099004,0.06658162087586585,15.019159744764861
STARLINK-6098,56906,"[6938.264900715219, 6939.983027808769]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[ 976.00851969 6835.90013215  686.60333882],1,561.1387109118623,True,0.03482316813707897,0.06658159741825283,15.019165036221521
STARLINK-6179,56910,"[6938.201395844142, 6940.054142958572]",STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",[1003.25094379 6829.340212    712.20995502],1,561.1456147595,True,0.03488151821372492,0.06658165218430685,15.019152682361609
STARLINK-6116,56911,"[6938.224578493534, 6940.092599985756]",STARLINK-30985,58493,"[6938.1244312827, 6940.049333983942]",[-4891.30576802  1355.47733122  4733.13142748],1,561.9439809016139,True,0.04980622924302185,0.06658209576412696,15.019052622533684
