Satellite 1,NORAD ID 1,Satellite 2,NORAD ID 2,"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-2714,48603,LEMUR 2 DEVERILL-M-T,57391,[-3660.37571133  4631.72130788  3619.97557615],1,546.9848948511244,True,0.7854748310074623,74.40985166639516,0.013439080680920349
HAIYANG 2D,48621,BB 1,56171,[ 2099.16642927 -3010.12775845 -6334.2920963 ],1,942.5618077560075,False,,27.20482150628633,0.03675819007924481
STARLINK-2711,48673,LEMUR 2 DEVERILL-M-T,57391,[-3654.43762568  4628.1289069   3630.50953222],1,546.9614441049753,False,,73.98244293108125,0.013516720459360277
STARLINK-2746,48676,LEMUR 2 DEVERILL-M-T,57391,[-3632.9225922   4615.08372235  3668.5547025 ],1,546.9850491100451,False,,73.53349866973393,0.013599244128058817
STARLINK-2756,48683,CSC-1,58022,[ 4851.26201672 -2714.89502391  4128.55913576],1,546.6226383237463,False,,48.426101820851905,0.020650020596318323
STARLINK-2751,48685,CSC-1,58022,[ 4845.54403839 -2713.56835871  4136.54015617],1,546.8620729195009,False,,49.23268057932232,0.020311711412683044
STARLINK-2742,48688,CSC-1,58022,[ 4618.76212745 -2656.56349052  4422.98527752],1,546.8171047470887,True,67.97020175811815,49.17562238482472,0.020335278975718536
STARLINK-2617,48689,CSC-1,58022,[ 4819.80009042 -2707.27984305  4170.30923616],1,546.6888872639529,False,,48.55669839272702,0.02059448094909565
YAOGAN-30 AB,48861,MONOLITH,49052,[-3218.02436675  4771.01401105  3915.99798643],1,582.8401610965475,False,,68.2621236470563,0.01464941239112949
TIANQI-14,48864,STARLINK-3119,49145,[-6347.14821395  2428.78277542  1403.12985609],1,561.3118976664227,False,,67.6733007888822,0.01477687638023837
TIANQI-14,48864,STARLINK-3071,49147,[-6315.22750829  2486.69953504  1445.07835306],1,561.310088582979,False,,67.73561636539684,0.014763281913691365
TIANQI-14,48864,STARLINK-3085,49156,[-6313.16274601  2490.385566    1447.74964483],1,561.3099915649109,False,,67.78382659479965,0.014752781750989544
TIANQI-14,48864,STARLINK-3069,49176,[-6310.03822998  2495.94995217  1451.78254438],1,561.3098492408626,False,,67.67385537439145,0.014776755284115397
TIANQI-14,48864,STARLINK-3103,49177,[-6347.13309258  2428.81063716  1403.15002519],1,561.3118966681777,False,,67.01786823688471,0.014921393746296883
TIANQI-14,48864,STARLINK-5689,55474,[ 4535.82981673 -4410.08337243 -2871.48490626],1,569.5184810819428,False,,69.45922690238183,0.014396935361883634
TIANQI-14,48864,STARLINK-5690,55480,[ 4486.55335764 -4443.55024943 -2897.152744  ],1,569.5027076063088,False,,69.37163602440862,0.01441511339949006
TIANQI-14,48864,STARLINK-5692,55483,[ 4508.1151057  -4428.98659633 -2885.9774893 ],1,569.5096362233589,False,,69.26719900563819,0.014436847661742499
TIANQI-14,48864,STARLINK-5695,55485,[ 4520.40761493 -4420.62793963 -2879.56739604],1,569.5135677545186,False,,69.53439889250424,0.014381371176386186
TIANQI-14,48864,STARLINK-5706,55488,[ 4568.73903252 -4387.36529552 -2854.08604323],1,569.5288934816563,False,,69.7161888887898,0.014343870712657353
TIANQI-14,48864,STARLINK-5013,55492,[ 4479.13052074 -4448.53526212 -2900.97990288],1,569.5003128507406,False,,69.3746729771057,0.01441448236202871
TIANQI-14,48864,STARLINK-5344,55494,[ 4551.20256073 -4399.50816891 -2863.38329998],1,569.5233572614916,False,,69.66254982822262,0.014354915266033897
TIANQI-14,48864,STARLINK-5363,55497,[ 4452.63473708 -4466.21056599 -2914.55800299],1,569.4917253930798,False,,69.97497448134561,0.014290823360951515
TIANQI-14,48864,STARLINK-5365,55498,[ 4530.63270909 -4413.64398288 -2874.21365236],1,569.5168277392859,False,,69.00561240787145,0.014491574889435083
TIANQI-14,48864,STARLINK-5366,55499,[ 4516.45554791 -4423.31970704 -2881.63135817],1,569.5123052334593,False,,69.41923282650112,0.01440522977975414
TIANQI-14,48864,STARLINK-5757,55580,[ 4539.63356284 -4407.4727131  -2869.48448957],1,569.5196896113584,False,,69.03398996540139,0.014485617889117843
TIANQI-14,48864,STARLINK-5748,55604,[ 4552.65933804 -4398.50266841 -2862.61321743],1,569.5238182323446,False,,69.66451875625904,0.01435450955311673
TIANQI-14,48864,STARLINK-5500,55634,[-2705.49415095  5297.17049445  3576.1285225 ],1,562.3464652416205,False,,67.83690887240927,0.01474123772179604
TIANQI-14,48864,STARLINK-5579,55746,[-5733.62150352  3323.95351837  2057.0582637 ],1,561.3494823531273,False,,67.46817888693396,0.014821802166556809
TIANQI-14,48864,STARLINK-5611,55761,[-4385.04316658  4502.25005881  2942.87185402],1,561.6940792809528,False,,67.73004769859567,0.014764495729429911
TIANQI-14,48864,STARLINK-5499,55764,[-4382.46980789  4503.91716111  2944.15595836],1,561.6949297794099,False,,67.90979688343326,0.014725415858870756
TIANQI-14,48864,STARLINK-5900,55948,[-6702.04117892  1605.90826869   811.69930285],1,561.3914062896447,False,,68.75954000581821,0.01454343644409755
TIANQI-14,48864,STARLINK-5878,55955,[-6700.24336118  1611.40787529   815.62548315],1,561.39056173471,False,,69.21426388608789,0.014447888973373891
TIANQI-14,48864,STARLINK-5928,55958,[-6699.77548281  1612.83546841   816.64470031],1,561.3903431584768,False,,69.60601051451458,0.01436657542370533
TIANQI-14,48864,STARLINK-5894,55965,[-6692.00492548  1636.32807912   833.42033045],1,561.3867850357356,False,,67.71748407585294,0.014767234985869555
TIANQI-14,48864,STARLINK-5808,56927,[ 4639.68310058 -4337.36449368 -2815.86130064],1,569.5509994010836,False,,69.15657205459931,0.014459941698823609
TIANQI-14,48864,STARLINK-30165,57457,[ 4729.35144656 -4272.09283114 -2766.09856939],1,569.5782513432678,False,,69.5641815967878,0.014375214040413234
TIANQI-14,48864,STARLINK-30140,57458,[ 4624.55238684 -4348.14790873 -2824.09718569],1,569.5463243563272,False,,69.48589779784336,0.014391409360634858
TIANQI-14,48864,STARLINK-30077,57460,[ 4513.44351534 -4425.36838427 -2883.20241149],1,569.5113420752996,False,,69.49997073783129,0.0143884952667421
TIANQI-14,48864,STARLINK-30229,57461,[ 4735.17954228 -4267.76788255 -2762.80650661],1,569.5799952185989,False,,69.5144369388469,0.014385500969816068
TIANQI-14,48864,STARLINK-30088,57462,[ 4507.05584752 -4429.70496733 -2886.52852386],1,569.5092968076542,False,,68.62082956601485,0.014572834609030434
TIANQI-14,48864,STARLINK-30091,57463,[ 4986.17137447 -4071.30176042 -2613.89771466],1,569.6517085036539,False,,69.35774349150584,0.014418000783466504
TIANQI-14,48864,STARLINK-30092,57467,[ 4479.57013317 -4448.24043529 -2900.75352651],1,569.5004548136221,False,,69.33903388847122,0.014421891161743845
TIANQI-14,48864,STARLINK-30171,57469,[ 4556.44125358 -4395.8895842  -2860.61211754],1,569.5250140480957,False,,69.41710175588541,0.014405672013168091
TIANQI-14,48864,STARLINK-30187,57473,[ 4540.84795033 -4406.63840073 -2868.84525411],1,569.5200751718139,False,,69.48963940763066,0.014390634467592157
TIANQI-14,48864,STARLINK-30155,57475,[ 4521.4104722  -4419.94421874 -2879.04318613],1,569.5138879029782,False,,69.34439069030529,0.01442077708153841
TIANQI-14,48864,STARLINK-30161,57476,[ 4516.06655374 -4423.58442455 -2881.83435067],1,569.5121808903723,False,,68.99101882285088,0.014494640274377059
TIANQI-14,48864,STARLINK-30176,57477,[ 4511.78619941 -4426.49458919 -2884.06612656],1,569.5108117691652,False,,69.10372799133268,0.014470999308827809
TIANQI-14,48864,STARLINK-30524,57965,[ 4500.41009007 -4434.20513982 -2889.98090089],1,569.5071650432074,False,,69.38904263273999,0.014411497292054693
TIANQI-14,48864,STARLINK-30521,57966,[ 4513.37912424 -4425.41215411 -2883.23597875],1,569.5113214760895,False,,69.40867676307153,0.014407420608428081
TIANQI-14,48864,STARLINK-30495,57968,[ 4565.79916215 -4389.40688417 -2855.64880072],1,569.527967336242,False,,69.38745044315105,0.014411827983495332
TIANQI-14,48864,STARLINK-30484,57969,[ 4500.10224241 -4434.41331202 -2890.14062303],1,569.5070661995223,False,,69.350602147284,0.014419485470021452
TIANQI-14,48864,STARLINK-30498,57971,[ 4573.74552915 -4383.88303373 -2851.4208733 ],1,569.5304688470433,False,,69.40531360288703,0.014408118746089828
TIANQI-14,48864,STARLINK-30505,57972,[ 4703.44803267 -4291.19208942 -2780.6442324 ],1,569.5704596330761,False,,69.55544625285094,0.01437701939780182
TIANQI-14,48864,STARLINK-30502,57973,[ 4715.03991625 -4282.66988892 -2774.15231495],1,569.5739546847581,False,,69.08726745876406,0.014474447127278082
TIANQI-14,48864,STARLINK-30489,57974,[ 4406.07272854 -4496.82845216 -2938.10934475],1,569.4764871213793,False,,69.55251572550907,0.014377625159477016
TIANQI-14,48864,STARLINK-30503,57975,[ 4690.6475419  -4300.55650023 -2787.78063632],1,569.5665847954406,False,,69.38376467143857,0.014412593561842922
TIANQI-14,48864,STARLINK-30842,58357,[ 4204.95827203 -4622.8431294  -3035.47913664],1,569.4086001564565,False,,69.40761900192689,0.014407640175241253
COSMOS 2550,48865,STARLINK-30420,57846,[4934.94851521  400.82777552 4726.51236738],1,467.0200081850562,True,67.68488813041975,51.67434375436442,0.01935196322479741
BRIK-II,48876,STARLINK-31650,59512,[ -726.3112927  -6613.69598765  1483.5791672 ],1,438.8548360871455,False,,76.26220392983005,0.013112655397687094
BRIK-II,48876,STARLINK-31664,59514,[ -676.30709312 -6638.48051925  1395.31160326],1,439.16285260209133,False,,76.93635186017463,0.012997756922727715
BRIK-II,48876,STARLINK-31669,59515,[ -749.89215142 -6601.4386698   1525.18771578],1,438.7094934673305,False,,76.95318429021385,0.01299491384565317
BRIK-II,48876,STARLINK-31679,59519,[ -730.21098561 -6611.69421204  1490.46092624],1,438.8308039482272,False,,78.07762392705516,0.01280776680568892
BRIK-II,48876,STARLINK-31564,59526,[ -751.63330095 -6600.51907553  1528.25956298],1,438.698759473009,False,,75.94482695019542,0.013167453797159872
MANDRAKE 2 ABLE,48907,INSPIRESAT-1,51657,[  339.37982556  1951.91045709 -6568.90362276],1,483.1681150945624,True,67.43703995127329,54.42655013346585,0.018373385738169705
MANDRAKE 2 BAKER,48908,FLOCK 4Q 32,58310,[ -381.83564906  1028.06986744 -6769.89240477],1,480.14619903755374,False,,30.912504638780742,0.03234936837649407
MANDRAKE 2 BAKER,48908,FLOCK 4Q 3,58312,[ -378.75935886  1032.23320907 -6769.43182067],1,480.14634027033117,False,,27.5511047230577,0.036296185218413164
ICEYE-X12,48914,TIME WE'LL TELL,58572,[ -365.50797872  1004.62180623 -6726.02120259],1,432.44949131452813,False,,79.0148294365964,0.012655852162566858
YAM-3,48915,STARLINK-30709,57948,[-3061.68209201 -2944.42561284 -5387.78612522],1,482.8876068062873,False,,74.5361374782794,0.013416310984606767
ICEYE-X13,48916,STARLINK-31072,58599,[-2678.31387533 -4325.71263353  4575.00717749],1,464.21058406903285,False,,37.952630059768374,0.026348635086031847
ICEYE-X15,48917,SOYUZ MS-25,59294,[-1363.52688061 -4358.93296547  5041.25014669],1,424.4778715642269,False,,65.7868194876335,0.015200613250317999
ICEYE-X11,48918,STARLINK-30709,57948,[-2969.20364653 -3009.04694221 -5406.02825843],1,484.6288932088337,False,,61.858184459584685,0.016166009538371665
ICEYE-X11,48918,STARLINK-31326,58877,[-3380.61752498 -3788.73762007 -4614.29522939],1,483.10982771060753,False,,89.80532868308943,0.011135196704516962
FARADAY_PHOENIX,48924,STARLINK-31656,60286,[-3179.86142911 -3612.50896139 -4883.00360532],1,478.0530857074691,False,,52.31583552622427,0.019114671302510915
HAWK-3B,48931,EIVE,56937,[ -645.65504748   668.3040853  -6788.49507175],1,473.8002108871415,False,,44.68226826276078,0.02238024251856128
HAWK-3B,48931,AFRL-XVI,56942,[ -647.37483637   665.82703669 -6788.57451934],1,473.8000427747884,False,,52.50219471928118,0.019046822810871084
HAWK-3C,48948,STARLINK-32141,60290,[-2958.36796321 -3682.76166201 -4959.45608106],1,471.15170549657705,False,,67.23606699522031,0.014872969890863607
DEMO8(TENZING),48951,KSF3-A,55086,[ -304.53552337  1185.00066011 -6751.11107955],1,483.0836795579826,False,,38.53171243690876,0.025952648786045644
ASTROCAST-0204,48952,STARLINK-30304,57808,[-2281.28293125 -5240.15332934  3718.75513891],1,440.5481233619894,False,,84.40143682264012,0.011848139529915641
ASTROCAST-0204,48952,STARLINK-31006,59024,[-2167.7077898  -5102.02951295  3969.81078916],1,440.2886353279591,False,,84.50554838460084,0.011833542520176422
ASTROCAST-0204,48952,STARLINK-31534,59398,[-2081.15248894 -4993.54075364  4149.68051446],1,440.1004181951175,False,,84.10549930161521,0.011889828944643046
ASTROCAST-0204,48952,STARLINK-31366,59403,[-2108.0072682  -5027.48247549  4094.87528166],1,440.15798119514784,False,,85.08042436441238,0.011753585004663917
ASTROCAST-0204,48952,STARLINK-31391,59406,[-2079.81573647 -4991.84478764  4152.38565393],1,440.09757194204485,False,,85.25957229531765,0.011728888300497828
ASTROCAST-0204,48952,STARLINK-31367,59408,[-2052.14653642 -4956.60528533  4207.89914603],1,440.0390571424168,False,,84.07531153945017,0.011894098061483553
ASTROCAST-0204,48952,STARLINK-31414,59418,[-2078.9285767  -4990.71889482  4154.17977964],1,440.0956839644905,False,,83.88882159420635,0.011920539363841338
ASTROCAST-0204,48952,STARLINK-31415,59419,[-2079.99497827 -4992.07223067  4152.02305358],1,440.09795348492753,False,,84.05028078991445,0.011897640205385182
ASTROCAST-0204,48952,STARLINK-31466,59420,[-2079.13261082 -4990.97785776  4153.76724019],1,440.0961181025996,False,,83.88930819872775,0.01192047021810064
ASTROCAST-0204,48952,STARLINK-31657,59487,[-1987.0081521  -4872.65536854  4335.0716655 ],1,439.90422946234685,False,,84.06415724705924,0.0118956762637977
ASTROCAST-0204,48952,STARLINK-31754,59488,[-1973.47931539 -4855.05041831  4360.88384241],1,439.8767266385694,False,,84.74919356163035,0.011799522307817494
ASTROCAST-0204,48952,STARLINK-31684,59492,[-1974.07571883 -4855.82771184  4359.75020304],1,439.8779355225861,False,,83.19334391282278,0.012020192397217341
ASTROCAST-0204,48952,STARLINK-31458,59501,[-1988.32808766 -4874.36992934  4332.54244091],1,439.90692181189934,False,,83.84842494028496,0.011926282464007863
ASTROCAST-0204,48952,STARLINK-31357,59502,[-1989.52533657 -4875.92465106  4330.24662645],1,439.90936530759063,False,,84.50280773343911,0.011833926313483711
ASTROCAST-0204,48952,STARLINK-31738,59535,[-2100.67018736 -5018.23379928  4109.9363869 ],1,440.14218131600137,False,,84.61435439488716,0.011818325710234636
ASTROCAST-0204,48952,STARLINK-31721,59536,[-2064.28905235 -4972.10155384  4183.64940213],1,440.06464279585634,False,,84.49641060638292,0.011834822246573149
ASTROCAST-0204,48952,STARLINK-31725,59538,[-2227.1752376  -5174.97957406  3840.59424966],1,440.422641740568,False,,85.15380189693359,0.011743456871254627
ASTROCAST-0204,48952,STARLINK-31574,59543,[-2094.14706224 -5009.9955208   4123.27113445],1,440.12818044423057,False,,84.50157644242822,0.011834098748220516
ASTROCAST-0204,48952,STARLINK-31556,59544,[-2068.09172022 -4976.94440165  4176.01918128],1,440.0726853583801,False,,85.0193255852583,0.011762031668872616
ASTROCAST-0204,48952,STARLINK-31582,59545,[-2096.17325013 -5012.55603198  4119.13472177],1,440.13252470048974,False,,88.55063385604261,0.01129297393427705
ASTROCAST-0204,48952,STARLINK-31736,59547,[-2049.18604115 -4952.81968699  4213.78517934],1,440.0328409797039,True,17.24580776936466,83.06671448440709,0.012038516344446434
ASTROCAST-0204,48952,STARLINK-31741,59550,[-2064.21691297 -4972.0096347   4183.79398673],1,440.0644903609691,False,,84.42818166234022,0.011844386321138276
ASTROCAST-0204,48952,STARLINK-31699,59551,[-2065.54640267 -4973.70337507  4181.12837749],1,440.06730048032205,False,,84.19910931661106,0.011876610193579766
ASTROCAST-0204,48952,STARLINK-31718,59556,[-2047.60624693 -4950.79841314  4216.92190659],1,440.02952738184194,False,,83.53287677310506,0.011971334385097681
ASTROCAST-0204,48952,STARLINK-31768,59616,[-1961.33754978 -4839.20215297  4383.87796073],1,439.85218643943244,False,,84.0227385308149,0.011901540195970346
ASTROCAST-0204,48952,STARLINK-31769,59617,[-1959.74705515 -4837.12277038  4386.87810661],1,439.84898176525803,False,,83.97009479754716,0.01190900167983627
ASTROCAST-0204,48952,STARLINK-31784,59618,[-1958.50592118 -4835.49959683  4389.21734096],1,439.8464826075624,False,,84.66121845612356,0.011811783697848136
ASTROCAST-0204,48952,STARLINK-31589,59654,[-1898.85873876 -4756.94455833  4499.69209906],1,439.7279959739144,False,,83.65784730486993,0.011953451256709394
ASTROCAST-0204,48952,STARLINK-31885,59660,[-1899.60992219 -4757.9404316   4498.3241437 ],1,439.7294687418871,True,17.960070237875488,84.52275755589267,0.011831133163618406
ASTROCAST-0204,48952,STARLINK-31909,59663,[-1911.3865688  -4773.53154872  4476.80117415],1,439.75262201339683,False,,85.34634067641265,0.011716963985503037
ASTROCAST-0204,48952,STARLINK-32098,59704,[-2246.27917345 -5198.12502235  3798.05373821],1,440.466548378452,False,,83.53425404108795,0.011971137008156326
ASTROCAST-0204,48952,STARLINK-31968,59927,[-2256.83429973 -5210.85077223  3774.32809606],1,440.490991675395,False,,84.54580418825005,0.011827908074224427
ASTROCAST-0204,48952,STARLINK-31879,59937,[-2236.68843798 -5186.52337107  3819.47442798],1,440.44445260065277,False,,83.8038777331711,0.011932622058181703
ARTHUR-1,48953,STARLINK-31433,59243,[-3189.05334302 -4726.71813224 -3763.96393062],1,454.22877232085193,False,,72.65344405792322,0.013763972416816832
ARTHUR-1,48953,STARLINK-31425,59253,[-3188.70272212 -4725.61543502 -3765.64747453],1,454.2300306848547,False,,72.54133843054508,0.013785243305890378
ARTHUR-1,48953,STARLINK-31502,59301,[-3215.33375083 -4810.8099537  -3632.59414578],1,454.1302510832011,False,,73.99199940197279,0.013514974701080151
ARTHUR-1,48953,STARLINK-31474,59304,[-3215.61010492 -4811.71037887 -3631.15461674],1,454.12916796032823,True,23.436383420807406,73.47400016178132,0.01361025665947294
ARTHUR-1,48953,STARLINK-31795,59645,[-3316.10162347 -5173.05386759 -2985.67228867],1,453.63635664878166,False,,72.84227565285794,0.013728291586683363
ARTHUR-1,48953,STARLINK-31974,59885,[-3307.42032087 -5138.04999088 -3055.06155458],1,453.6899805214589,False,,74.01233115250137,0.01351126203469411
ARTHUR-1,48953,STARLINK-31975,59886,[-3270.21218056 -4997.94345441 -3316.7765089 ],1,453.89087218089117,False,,72.98864657826552,0.013700760965990825
ARTHUR-1,48953,STARLINK-31965,59888,[-3311.84414974 -5155.75297175 -3020.18535953],1,453.66304670554746,True,88.23183254113111,72.7648302462355,0.013742902946602216
ARTHUR-1,48953,STARLINK-31949,59891,[-3321.39430611 -5194.95324838 -2941.35801316],1,453.60203401190665,False,,72.54445538186793,0.013784651007938289
ARTHUR-1,48953,STARLINK-31977,59892,[-3319.60751511 -5187.5091873  -2956.50149264],1,453.613769724956,False,,72.62869705645201,0.013768662257877644
ARTHUR-1,48953,STARLINK-31928,59897,[-3312.32783959 -5157.70513043 -3016.31250992],1,453.66005351887725,False,,72.45490982808145,0.013801687178588255
ARTHUR-1,48953,STARLINK-31953,59898,[-3322.61720087 -5200.07920029 -2930.88154191],1,453.593911047501,False,,72.49926115927195,0.013793244013937233
ARTHUR-1,48953,STARLINK-31914,59902,[-3312.04019224 -5156.54378995 -3018.61712235],1,453.66183472654575,True,15.50875929221894,72.20532646220474,0.0138493937912384
ASTROCAST-0205,48960,GLOBAL-5,55983,[-3468.81370274 -4439.70152094 -3885.0816168 ],1,465.79114735334133,False,,50.66946982121582,0.019735750216618407
ASTROCAST-0205,48960,GHGSAT-C8,56186,[1375.00747113  484.9019354  6673.83905841],1,453.24463111454133,False,,63.76175295353312,0.015683383120422643
ASTROCAST-0205,48960,STARLINK-30298,57665,[-1560.42153546 -3789.40992728  5469.08132386],1,456.13443621403985,False,,86.16220071093593,0.011606017392184335
ASTROCAST-0205,48960,STARLINK-30275,57667,[-1560.17023904 -3789.09095495  5469.37348574],1,456.13401728618646,False,,85.38896165842728,0.011711115588923515
ASTROCAST-0205,48960,STARLINK-30274,57672,[-1560.31129551 -3789.27000013  5469.20949567],1,456.1342524323554,False,,84.8754167260436,0.011781974552510857
ASTROCAST-0205,48960,STARLINK-31246,58835,[-1562.69116319 -3792.29034296  5466.4408451 ],1,456.1382214383757,False,,85.56575150307604,0.011686918918301682
ASTROCAST-0205,48960,STARLINK-31250,58839,[-1562.61018318 -3792.18758371  5466.53511179],1,456.13808633238386,False,,86.19573772557254,0.011601501726033955
ASTROCAST-0205,48960,STARLINK-31236,58841,[-1562.55523244 -3792.11785363  5466.59907619],1,456.1379946553743,False,,85.49648644334617,0.011696387086768123
ASTROCAST-0202,48961,STARLINK-31172,58837,[-1389.73332993 -3850.32463824  5455.13031103],1,442.17633631802164,False,,54.43522852049175,0.018370456544029336
W-CUBE,48965,STARLINK-31634,59330,[-3286.51546381 -3900.63602386 -4547.60343162],1,455.5087806891297,False,,52.618370095090626,0.019004769592688344
W-CUBE,48965,STARLINK-31633,59331,[-3283.99828215 -3895.20563426 -4554.0779139 ],1,455.5128079327478,True,71.35726916894599,52.32958660294585,0.019109648382808087
W-CUBE,48965,STARLINK-31573,59334,[-3286.88140558 -3901.42592369 -4546.6603815 ],1,455.5081939738966,False,,52.129807992577305,0.019182882855474717
ISS (NAUKA),49044,FLOCK 4Y 3,55035,[ 4326.8791034  -3037.18399474  4273.3022847 ],1,419.60853608147954,False,,45.780712259140074,0.021843259981180196
TIANHUI 1-04,49049,YAOGAN-36 04B,54748,[-5713.20356627  2362.25435888 -2995.96251793],1,491.9877768853539,False,,50.68551651277477,0.0197295020116439
LEDSAT,49069,GUARDIAN,52775,[ 129.29096142 -995.22534451 6785.69545922],1,481.5081823930823,False,,26.606487552631254,0.037584818289970214
LEDSAT,49069,FLOCK 4Q 32,58310,[-248.46017182 -854.07247381 6801.84891172],1,481.7609918584212,False,,46.20134572900269,0.021644391179979298
LEDSAT,49069,STARLINK-32206,60273,[-5920.10147376  1838.61278714  2932.09502845],1,479.49806390882077,False,,37.8029510704814,0.02645296125520884
LEDSAT,49069,STARLINK-32244,60411,[-4774.59977791  2408.59015912 -4274.59380225],1,468.18592853534847,False,,73.78495810410851,0.01355289784930186
LEDSAT,49069,STARLINK-32178,60413,[-4779.30859275  2409.56911068 -4268.7942007 ],1,468.19732784398184,False,,73.66917521317106,0.013574198395819876
LEDSAT,49069,STARLINK-32265,60415,[-4778.11300711  2409.32071363 -4270.2679059 ],1,468.1944318010028,False,,73.88645696024399,0.013534280044556325
TIANHUI 2-02B,49072,PREFIRE-1,59965,[ -846.33265374 -2796.19493721  6239.13375992],1,511.2506966877345,False,,30.981650480384264,0.03227717001820611
STARLINK-3119,49145,GNOMES-4,58462,[ 6087.47379773 -3229.56673884   891.23340532],1,570.5059934830097,False,,58.51881020698692,0.01708852241634612
STARLINK-3072,49153,GNOMES-4,58462,[ 6148.39426038 -3199.70671953   484.42900279],1,570.0606309095756,False,,58.3652389258629,0.017133485931073236
STARLINK-3083,49158,FLOCK 4BE 36,60486,[ 6145.05707382 -1458.93289825 -2748.69145555],1,510.0705832577323,False,,85.81999738095462,0.011652295857817428
STARLINK-3082,49162,CELESTIS 21/VARISAT 1C,52766,[ 2234.21623823  2640.21374903 -5872.42302476],1,437.2625056939469,False,,39.9434933344606,0.02503536662721651
STARLINK-3054,49167,ROBUSTA-3A,60243,[ 2972.42953377 -1555.14560416  6086.88912704],1,572.110389641899,False,,79.9771678018586,0.01250356854943244
STARLINK-3103,49177,GNOMES-4,58462,[ 6087.49028237 -3229.5405965    891.00256497],1,570.478680487654,False,,58.028067748153475,0.017233039782404633
JILIN-01 GAOFEN 2D,49256,YAOGAN-39 02C,57890,[-6422.5644856  -2393.88825897  -507.78971294],1,494.9823192444792,False,,88.84978295709614,0.011254951522874073
JILIN-01 GAOFEN 2D,49256,STARLINK-30483,57914,[-4931.18251367 -1231.46939357 -4638.41631851],1,502.98712353081464,False,,44.50889823025117,0.022467417522376108
JILIN-01 GAOFEN 2D,49256,STARLINK-30499,57918,[-4953.93332211 -1244.17562505 -4610.61146832],1,502.92773233603657,False,,44.6382330453887,0.022402320427495143
JILIN-01 GAOFEN 2D,49256,MANTIS,58257,[  -58.67406777   951.21615788 -6820.72735749],1,508.98602514189315,False,,16.31102563271594,0.06130822319316597
JILIN-01 GAOFEN 2D,49256,STARLINK-31187,58790,[-4889.61699994 -1208.37409366 -4688.38290984],1,503.0941474123947,False,,43.32394919765698,0.023081921628097593
JILIN-01 GAOFEN 2D,49256,STARLINK-31162,58791,[-4887.53451127 -1207.22095283 -4690.85853019],1,503.0994599759406,False,,44.39239357512487,0.022526381649318108
JILIN-01 GAOFEN 2D,49256,STARLINK-31161,58795,[-4887.86360701 -1207.40315885 -4690.467482  ],1,503.09862074162993,False,,43.88873293585798,0.02278489108950739
JILIN-01 GAOFEN 2D,49256,STARLINK-31193,58797,[-4888.1291103  -1207.55016328 -4690.15194994],1,503.0979435909894,False,,44.68023099264379,0.022381262983278694
JILIN-01 GAOFEN 2D,49256,STARLINK-31191,58800,[-4888.16103687 -1207.56784086 -4690.11400458],1,503.0978621590266,False,,43.541244547645704,0.022966729830281585
JILIN-01 GAOFEN 2D,49256,STARLINK-31141,58803,[-4889.21544224 -1208.15170918 -4688.86047729],1,503.09517217515713,False,,44.71561425901984,0.02236355278957807
JILIN-01 GAOFEN 2D,49256,STARLINK-31174,58808,[-4888.51050267 -1207.76134406 -4689.69861737],1,503.09697073937514,False,,44.35066424837032,0.022547576613505746
JILIN-01 GAOFEN 2D,49256,STARLINK-31169,58809,[-4889.16690266 -1208.12482867 -4688.9181982 ],1,503.095296034915,False,,44.32255338590291,0.02256187704921479
CS2,49262,HAWK-6A,55327,[-4787.53179107  2391.86508061  4333.12606517],1,508.0337430889067,False,,31.47294751217979,0.031773318962674456
CUPID,49264,ALISIO-1,58562,[-318.46584105 -858.78477516 6830.55776688],1,513.6943626851044,False,,23.014052911048335,0.04345171204155575
JILIN-01 GAOFEN 2F,49338,SENTRY,59140,[ 335.85687761 -842.40325946 6799.24780396],1,481.46162563140115,False,,47.78568181410281,0.020926770573039596
YAOGAN-35 C,49393,RUNNER-1 (TYVAK-1005),56953,[5311.87083525 2072.38200063 3813.44564672],1,481.5267057890387,False,,56.84001371447147,0.017593239949296492
ASTERISC,49395,IRIS-A,51044,[-498.11028673 -735.41073237 6778.81884721],1,458.7629596373936,False,,43.254905465683414,0.023118765125804217
TEIKYOSAT-4 (OORURI),49396,STARLINK-3257,50203,[-4076.94178969  4060.91856886  3867.16969331],1,555.0740235695284,False,,39.758017228137454,0.025152159733264623
TEIKYOSAT-4 (OORURI),49396,STARLINK-3956,52560,[-4110.33151928  4120.98806885  3766.86807482],1,555.0125454272666,False,,39.794184107537184,0.025129300233864973
TEIKYOSAT-4 (OORURI),49396,STARLINK-3886,52582,[-4113.8924225   4127.45515957  3755.8715736 ],1,555.0057143744334,False,,39.60991118810676,0.025246206568124274
TEIKYOSAT-4 (OORURI),49396,STARLINK-4509,53404,[-4240.69382023  4367.23202369  3317.58983972],1,554.7196662160623,False,,39.66158251415184,0.025213315672494543
TEIKYOSAT-4 (OORURI),49396,STARLINK-4533,53406,[-4224.71130139  4335.81509887  3378.71254266],1,554.7611092240913,False,,39.82261485392764,0.02511135955456656
TEIKYOSAT-4 (OORURI),49396,STARLINK-4491,53408,[-4225.65659631  4337.66195768  3375.15309124],1,554.7587090835214,False,,39.78140880948732,0.02513737019191522
