Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-4457,53663,"[6934.803788948993, 6941.31862842395]",CSC-1,58022,"[6926.272652759937, 6937.363561731529]",[ 5347.1144351  -2824.50915967  3399.20775667],1,,False,,49.259063578277086,0.02030083252416908
STARLINK-4458,53668,"[6935.128326235656, 6941.115925630335]",STRIX-3,59224,"[6914.871993440596, 6942.2328469479435]",[  222.02380469 -1224.85120688 -6828.40129015],1,,False,,64.23732756932543,0.015567272765523941
STARLINK-4456,53673,"[6936.005605155009, 6940.25729210673]",CSC-1,58022,"[6926.272652759937, 6937.363561731529]",[ 5349.88069579 -2825.04869729  3394.64521836],1,,False,,48.7272731138194,0.020522387896900245
STARLINK-4716,53706,"[6917.0834028574545, 6919.127011135602]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4453.27323957  3718.72142604  3767.38930567],1,,False,,47.85366251145763,0.020897042097050973
STARLINK-4685,53709,"[6917.003681993781, 6919.2603766617485]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4631.77901101  3629.52359659  3636.49086752],1,,False,,47.65510172413752,0.020984112168907523
STARLINK-4627,53711,"[6917.141188644736, 6919.0159879421635]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4635.25510135  3627.79443145  3633.95108583],1,,False,,48.05222310812966,0.02081069168745319
STARLINK-4683,53712,"[6917.069032457788, 6919.174908785646]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4627.55443079  3631.72276253  3639.6930899 ],1,,False,,47.721277342928644,0.02095501327036839
STARLINK-4640,53728,"[6916.854094096739, 6919.352913082234]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4907.20513218  3477.21149338  3417.14641479],1,,False,,47.85364483734205,0.02089704981509917
STARLINK-4614,53741,"[6917.1223705841385, 6919.13969759368]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4635.86852419  3627.42446848  3633.42619863],1,,False,,47.65509144068087,0.020984116697053443
STARLINK-4637,53742,"[6917.216588084793, 6919.02083344456]",YUNYAO-1 19,58759,"[6903.256333437339, 6920.43226652279]",[-5487.39186438  3061.18510937  2893.32171941],1,,False,,48.64915668339646,0.02055534089743618
STARLINK-4612,53750,"[6917.125831609217, 6919.130705181398]",YUNYAO-1 19,58759,"[6903.256333437339, 6920.43226652279]",[-5510.46098257  3042.92824151  2868.63462195],1,,False,,48.5829778569098,0.020583340999501397
SHERPA-LTC2,53754,"[6768.30666421818, 7383.991054638883]",STARLINK-30157,57512,"[6938.235220292782, 6940.0505000650055]",[ 6262.01280787 -2309.46189989 -1897.79968772],1,,False,,11.518660123447313,0.0868156529737696
SHERPA-LTC2,53754,"[6768.30666421818, 7383.991054638883]",STARLINK-31420,59223,"[6824.687076369315, 6826.486301020454]",[ 4052.64586094 -3658.73211899 -4097.25029516],1,,False,,1.2341421560836408,0.8102794277551829
CENTISPACE-1 S3,53757,"[7064.604652836909, 7080.938511528802]",LEGION 4,60453,"[7077.462343706826, 7084.014859208614]",[ -699.85929741  5136.24477454 -4823.18521186],1,,False,,40.62902343765747,0.024612946986885702
YAOGAN-35 05A,53760,"[6870.888619624729, 6885.913799226598]",YAOGAN-36 01C,53947,"[6865.712900220143, 6885.776322996817]",[4503.72798852 3875.775559   3458.20732117],1,,False,,65.70955070092893,0.015218487865659125
YAOGAN-35 05C,53763,"[6871.711333995418, 6883.243488118277]",CONTECSAT-1,59117,"[6871.845081533616, 6890.770053605946]",[-5535.34179962 -2959.1093058  -2824.70246163],1,,False,,65.6963135396222,0.015221554241348544
YAOGAN-35 05C,53763,"[6871.711333995418, 6883.243488118277]",VSP ROSE,59124,"[6873.495000891451, 6889.535813305397]",[-5549.25008736 -2942.15541688 -2815.09168417],1,,False,,65.6963135396222,0.015221554241348544
YAOGAN-35 05C,53763,"[6871.711333995418, 6883.243488118277]",YAOGAN-43 02D,60948,"[6870.215999545294, 6878.805012971813]",[6613.88162221  954.99751221 1607.13473312],1,,False,,65.6963135396222,0.015221554241348544
STARLINK-4679,53782,"[6916.503420223916, 6919.727261972867]",YUNYAO-1 19,58759,"[6903.256333437339, 6920.43226652279]",[-5846.86743733  2746.75031195  2473.18003771],1,,False,,48.71540059606301,0.020527389444906178
STARLINK-4536,53783,"[6916.810285318594, 6919.412878895781]",YUNYAO-1 20,58760,"[6904.1592707629925, 6919.633624529984]",[-5840.60458872  2806.3448079   2421.5386314 ],1,,False,,49.11303730688838,0.02036119236021561
STARLINK-4727,53803,"[6917.109540261066, 6919.135166486134]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4647.47013427  3621.43485101  3624.69108935],1,,False,,47.721281303268405,0.020955011531333518
STARLINK-4763,53805,"[6917.141321375108, 6919.075624504141]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[-4585.94324348  3653.14839937  3670.95543623],1,,False,,47.78741704016153,0.02092601069355934
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30712,57935,"[6852.804569239982, 6854.450810611102]",[-3179.57876721  4840.13162221  3664.54752653],1,,False,,56.205231390312136,0.01779193813927374
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30714,57939,"[6852.756164023069, 6854.483276192536]",[-3191.09340503  4818.94546967  3682.41039491],1,,False,,56.0743693847468,0.017833459581839135
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30715,57941,"[6852.875713736976, 6854.527455818907]",[-3168.4711314   4860.37633484  3647.33889035],1,,False,,56.99040342370416,0.01754681384803231
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30455,57942,"[6852.61687614653, 6854.641438199558]",[-3173.96727195  4850.3825539   3655.85106933],1,,False,,56.205231390312136,0.01779193813927374
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30456,57943,"[6852.822737508251, 6854.426485667362]",[-3192.15684544  4816.97844799  3684.06135871],1,,False,,56.139800387529476,0.017812674663911583
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30713,57952,"[6852.845544103653, 6854.495908014488]",[-3161.52423252  4872.942871    3636.58757431],1,,False,,56.66324840979082,0.017648123396808477
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30700,57953,"[6852.621213673119, 6854.675937516084]",[-2859.38905672  5357.4136546   3176.35300781],1,,False,,56.40152439866014,0.017730017240877194
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-30702,57955,"[6852.7727497797505, 6854.468335502001]",[-2883.54304565  5322.6845894   3212.67150817],1,,False,,56.0743693847468,0.017833459581839135
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31032,58535,"[6853.033527569697, 6854.400158708219]",[-3873.44011338  2968.56229808  4811.51033605],1,,False,,57.12126542926949,0.017506614961782522
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31041,58537,"[6852.533041636151, 6854.819428028091]",[-3867.18565031  2995.19750114  4800.01339632],1,,False,,56.66324840979082,0.017648123396808477
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31057,58545,"[6852.816711382192, 6854.467068349271]",[-3872.0330391   2974.58634774  4808.92007221],1,,False,,56.33609339587747,0.017750609595396215
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31053,58549,"[6852.867431906354, 6854.487641276004]",[-3878.83115938  2945.3066726   4821.45541499],1,,False,,56.728679412573484,0.01762776800650074
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31056,58550,"[6852.996292782719, 6854.330015632527]",[-3866.41858506  2998.43919236  4798.60633526],1,,False,,56.53238640422548,0.01768897553430109
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31828,59767,"[6852.914764089017, 6854.35265644143]",[-3252.87113233  4701.66784429  3778.67559398],1,,False,,56.205231390312136,0.01779193813927374
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31826,59768,"[6852.960821733627, 6854.26986226395]",[-3245.43428121  4716.11840313  3767.04766564],1,,False,,56.0743693847468,0.017833459581839135
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31830,59769,"[6852.953839042147, 6854.320454289192]",[-3245.93993424  4715.13883006  3767.83793078],1,,False,,56.27066239309481,0.01777124983911179
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31835,59772,"[6852.801489562865, 6854.458697319459]",[-3251.77025066  4703.81288206  3776.95360325],1,,False,,56.205231390312136,0.01779193813927374
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-31993,59961,"[6853.110925263031, 6854.496764400456]",[-3897.44235661  2862.77924435  4856.05432613],1,,False,,58.10273047100952,0.017210895114455112
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-32044,60092,"[6852.836864870417, 6854.45569612187]",[-3478.98088529  4211.46930583  4138.24139319],1,,False,,56.40152439866014,0.017730017240877194
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-32016,60096,"[6852.818490583165, 6854.485298723945]",[-3491.47590599  4181.0585752   4158.50532833],1,,False,,56.40152439866014,0.017730017240877194
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-32045,60106,"[6852.8191685258535, 6854.437995596935]",[-3489.80974502  4185.13704728  4155.80044737],1,,False,,56.205231390312136,0.01779193813927374
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-32035,60107,"[6852.832844358993, 6854.440707546632]",[-3488.01848432  4189.51368465  4152.89343254],1,,False,,56.27066239309481,0.01777124983911179
BLUEWALKER 3,53807,"[6853.088443965542, 6864.809015554955]",STARLINK-32024,60112,"[6852.899646411848, 6854.419788137139]",[-3480.12919244  4208.69125142  4140.10168867],1,,False,,56.53238640422548,0.01768897553430109
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-30802,58150,"[6852.624182022601, 6854.412950368379]",[ 2037.95386468  3722.64207107 -5382.26657175],1,,False,,65.22258376442394,0.015332112625465416
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-30834,58151,"[6852.9199659934175, 6854.272865925927]",[ 2094.50266037  3674.19392543 -5393.79566116],1,,False,,64.11268994661093,0.015597536163788136
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-30833,58152,"[6852.927349861801, 6854.211708791598]",[ 2055.47657111  3707.70016979 -5385.90325779],1,,False,,64.50441717642728,0.015502814284250963
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-30829,58158,"[6852.854824004244, 6854.246094747497]",[ 2055.73222878  3707.48169801 -5385.95589204],1,,False,,64.76556866297152,0.015440302936330596
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-30771,58169,"[6852.951596134159, 6854.268860019996]",[ 2104.02675135  3665.96888907 -5395.67813302],1,,False,,63.91682633170274,0.015645332495239993
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-31317,58931,"[6851.902130415541, 6855.31385647468]",[-1553.13377805  5630.30369891 -3588.40524905],1,,False,,63.91682633170274,0.015645332495239993
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-31623,59272,"[6852.923056192492, 6854.2951487348055]",[ 2807.25207233  3002.93183123 -5484.05843472],1,,False,,63.91682633170274,0.015645332495239993
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-32178,60413,"[6852.742993266137, 6854.542759885526]",[ 1413.8712902   4215.3476308  -5216.90511314],1,,False,,63.459811230250324,0.015758004642839454
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-32265,60415,"[6852.774938314626, 6854.486975327641]",[ 1413.24466911  4215.80528762 -5216.70542672],1,,False,,63.65567484515851,0.01570951847470764
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-32255,60417,"[6852.629665319199, 6854.721407092849]",[ 1415.52924712  4214.13638493 -5217.43314272],1,,False,,63.06808400043396,0.015855880448074483
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-32236,60418,"[6852.724472584655, 6854.5914090077285]",[ 1416.42385276  4213.48260832 -5217.71786901],1,,False,,63.26394761534214,0.01580679103492255
STARLINK-4749,53818,"[6842.942029518068, 6854.942746370224]",STARLINK-32228,60445,"[6852.881453241107, 6854.1452411023265]",[ 2198.60332564  3583.25766249 -5413.43190712],1,475.9739614771843,True,28.080815113248764,65.28787163606,0.01531678051283995
STARLINK-4777,53847,"[6917.044572580833, 6919.164279777015]",MDQUBESAT-2,58665,"[6901.385120238435, 6922.065001620736]",[-6097.96341531  3068.79723389 -1124.0659822 ],1,,False,,47.8536544098937,0.020897045634894102
STARLINK-4797,53852,"[6917.06509293797, 6919.180654912816]",AAC-HSI-SAT3,58848,"[6902.952704423073, 6920.508500152885]",[-6353.3257846   2700.33716576   450.57796378],1,,False,,47.78756625427261,0.020925945353213956
STARLINK-4795,53856,"[6917.176212261336, 6919.046869622006]",NESS,58020,"[6914.852989396462, 6927.848517571203]",[-6306.00346556  2325.67064189  1637.21138898],1,,False,,66.2794019818154,0.015087643673585994
STARLINK-4799,53860,"[6917.282341750668, 6918.942688754328]",NESS,58020,"[6914.852989396462, 6927.848517571203]",[-6306.77933653  2326.5921833   1633.03144519],1,,False,,66.27941598348498,0.015087640486288724
STARLINK-4792,53862,"[6917.100983657103, 6919.057416454878]",NESS,58020,"[6914.852989396462, 6927.848517571203]",[-6302.44990309  2321.40418358  1656.67112995],1,,False,,66.27893721652983,0.015087749472099291
YAOGAN-36 01C,53947,"[6865.712900220143, 6885.776322996817]",BLACKJACK ACES-1,56956,"[6861.209150279658, 6873.9320115378505]",[-5244.87022578 -2243.89445042 -3835.01265215],1,,False,,36.77603246903379,0.027191622719009222
YAOGAN-36 01C,53947,"[6865.712900220143, 6885.776322996817]",YAOGAN-43 O1J,60466,"[6875.1325358518225, 6887.84264342989]",[ 4352.85429613 -4640.35378326  2631.88579351],1,,False,,52.471517754924996,0.01905795835124551
HJ-2E,54035,"[6858.64349564316, 6872.024031148018]",STARLINK-30556,58031,"[6859.740897125721, 6860.5051148285875]",[  935.60368494 -4226.8868301  -5321.97732725],1,,False,,57.52865769187073,0.017382640932734787
HJ-2E,54035,"[6858.64349564316, 6872.024031148018]",STARLINK-30995,58474,"[6859.500898020326, 6864.124387378975]",[  879.84361267 -5101.41314003 -4503.18776773],1,,False,,65.52238917069559,0.015261958738941142
YAOGAN-36 02B,54043,"[6873.80861289607, 6880.644576131016]",PROTOMETHEE,58321,"[6875.935937152564, 6888.580021512194]",[-6235.8894221   1800.02072515  2280.68900157],1,,False,,59.91176039196209,0.016691213769344734
YAOGAN-36 02B,54043,"[6873.80861289607, 6880.644576131016]",LEMUR 2 VALHALLA,58900,"[6877.910061086154, 6898.414742924443]",[ 2219.73231653 -6228.81378812  1894.25909769],1,,False,,27.590942285772012,0.03624377847057714
YAOGAN-36 02C,54045,"[6874.767462942369, 6879.2168768762995]",TIANMU-1 08,57400,"[6878.797990365598, 6888.221515217168]",[-5509.48189182  4033.48897268   835.62819189],1,,False,,46.24531003608933,0.021623814376411598
STARLINK-5171,54077,"[6903.078962090577, 6909.431335576474]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[-4739.83107748  2621.41744119 -4288.58376096],1,,False,,45.483052985706315,0.02198621100290396
STARLINK-5171,54077,"[6903.078962090577, 6909.431335576474]",PREFIRE-2,59881,"[6892.292787348576, 6909.579632554505]",[ 3140.50693442 -3437.22625219  5096.95735663],1,,False,,57.18436167534298,0.017487298462425343
STARLINK-5190,54092,"[6855.084375893063, 6864.961436873674]",FLOCK 4Q 35,58309,"[6862.4759789903, 6877.720727235858]",[-5973.08481912  2245.12895721 -2528.35999001],1,,False,,59.49075402118855,0.016809334768959804
STARLINK-5190,54092,"[6855.084375893063, 6864.961436873674]",FLOCK 4Q 34,58316,"[6862.826810659255, 6877.805473912667]",[-5930.28674203  2288.50948886 -2589.58136514],1,,False,,29.1236364570175,0.03433637147187519
COSMOS 2561,54109,"[6779.646744192196, 6796.082880048263]",SSS-2B,56184,"[6773.2421268821945, 6784.060854661467]",[-6172.56587766  1612.32321777  2297.53702747],1,,False,,63.19257102472335,0.015824644950887687
SHIYAN 20C (SY-20C),54214,"[7154.690439808572, 7189.650467467784]",METEOR M2-3,57166,"[7184.670599954922, 7190.107140896513]",[-2175.53142847  2884.55253667 -6211.4022339 ],1,,False,,22.0385845916649,0.045374964795978995
ASTROCAST-0301,54370,"[6820.125418588412, 6828.466072848829]",NUSAT-38 (MARIA AGNESI),56202,"[6815.490421166825, 6828.322427150668]",[-3207.10083799    64.78942241 -6027.1316124 ],1,,False,,64.93577093199322,0.015399832567588872
ASTROCAST-0301,54370,"[6820.125418588412, 6828.466072848829]",CONNECTA T2.1,56210,"[6813.630726240043, 6828.0595420368]",[-3231.61919078    57.35100435 -6014.08428601],1,,False,,64.93577093199322,0.015399832567588872
YAOGAN-36 03A,54372,"[6876.376458933547, 6883.373291681734]",YAOGAN-39 04A,58141,"[6873.181039973245, 6881.801287397809]",[-1028.70641363 -5543.13511266 -3946.5216167 ],1,,False,,65.73066878631177,0.015213598438363177
YAOGAN-36 03A,54372,"[6876.376458933547, 6883.373291681734]",SPIP,58298,"[6878.701354220204, 6892.610379070828]",[-6521.0450048   2132.13373462   545.83039978],1,,False,,52.190151016331555,0.019160703322875536
YAOGAN-36 03B,54374,"[6874.163321010559, 6884.8141454673605]",TROPICS-07,56754,"[6860.848230644918, 6876.163625162957]",[4068.13868466 4287.57984366 3510.45792563],1,,False,,27.407381308758616,0.03648652123070323
YAOGAN-36 03B,54374,"[6874.163321010559, 6884.8141454673605]",SPIP,58298,"[6878.701354220204, 6892.610379070828]",[-6520.87792152  2131.48460235   550.12242187],1,,False,,48.965225599580734,0.020422656849937243
YAOGAN-36 03C,54376,"[6872.175347310648, 6883.890012571124]",TIANMU-1 07,57399,"[6880.127414932559, 6886.893905911755]",[-5461.20241797  3852.03707464  1635.18054616],1,,False,,55.060178187620586,0.018161946308863097
YAOGAN-36 03C,54376,"[6872.175347310648, 6883.890012571124]",LEMUR 2 CAEL,58903,"[6877.340778731812, 6895.216180409081]",[ 1311.64210845 -5698.27966656 -3625.61649365],1,,False,,36.59727834189101,0.02732443627796638
COSMOS 2565,54381,"[7277.446702393476, 7286.17759515986]",COSMOS 2566,54383,"[7269.699949804065, 7288.033959889934]",[  890.65646714 -2686.91055153  6713.78822199],1,,False,,71.57419103275066,0.013971516625908124
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",YAOGAN-39 03B,57988,"[6871.468097326742, 6886.589578518264]",[-5244.27622694  3000.93677692 -3293.06089303],1,,False,,65.67499936874883,0.015226494246086674
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",STARLINK-31128,58669,"[6867.446327650328, 6868.758135176529]",[6409.4384799  2468.84225157   22.48514619],1,,False,,38.09149963387432,0.026252576286356334
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",STARLINK-31110,58679,"[6867.627721295512, 6868.63458932288]",[6.39839150e+03 2.49745482e+03 1.01014621e+00],1,,False,,38.22284963261182,0.026162361247571604
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",STARLINK-31112,58680,"[6867.368255391754, 6868.843524536919]",[6405.68836239 2478.61899769   15.15352464],1,,False,,38.15717463324307,0.026207391129236958
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",STARLINK-31147,58681,"[6867.713598771379, 6868.493815352502]",[6402.01656936 2488.12781356    8.01659779],1,,False,,38.09149963387432,0.026252576286356334
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",STARLINK-31095,58683,"[6866.6397248567555, 6869.35945269391]",[6412.50809432 2460.78983669   28.51882141],1,,False,,37.631774638293074,0.02657328838758582
YAOGAN-36 04B,54748,"[6868.391833170609, 6883.587770632812]",STARLINK-31106,58689,"[6867.276184198445, 6868.877819755305]",[6418.51569673 2444.89794921   40.41376271],1,,False,,37.96014963513682,0.026343415650668986
STARLINK-5392,54794,"[6864.9738938844575, 6881.966486889132]",STARLINK-31281,59077,"[6866.938235771529, 6869.322850696141]",[-2240.84967952 -6492.51176006    38.18767708],1,,False,,56.252540840223006,0.017776974783065384
GAOFEN 11 04,54818,"[6863.130984761199, 6876.631675551222]",IMPULSE-1 MIRA,58301,"[6871.602937574216, 6895.629511644593]",[  162.93588429 -1018.44036077  6794.18667225],1,,False,,43.878039214102884,0.02279044410167237
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",HUYGENS,55093,"[6857.194966290191, 6876.36426826979]",[ 5234.71260986 -3778.51753505  2363.51574306],1,,False,,32.83708955413052,0.030453368845358333
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",YAOGAN-39 01C,57731,"[6867.685162959438, 6890.898645561174]",[ 4084.97724104  3883.90226102 -3923.51670688],1,,False,,65.67417910826104,0.015226684422679167
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",STARLINK-31259,59076,"[6866.961089447183, 6869.167111636278]",[ 5158.23499439  3030.43934976 -3372.44006562],1,,False,,38.22237224100793,0.02616268801147623
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",STARLINK-31292,59081,"[6866.998977924798, 6869.31904203837]",[ 5161.88186894  3026.90613317 -3370.03300232],1,,False,,38.68209149476576,0.025851756235448498
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",STARLINK-31286,59082,"[6867.303113520142, 6868.908876701799]",[ 5162.74654673  3026.06761594 -3369.46161998],1,,False,,38.419394778332716,0.026028520380648144
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",STARLINK-31266,59087,"[6867.391042425613, 6868.853952517574]",[ 5182.31283817  3007.01205164 -3356.463555  ],1,,False,,38.48506895744097,0.025984103110374003
EROS C3,54880,"[6867.616796296255, 6884.248301946071]",STARLINK-31313,59088,"[6867.34396490114, 6868.845330391116]",[ 5167.82242057  3021.13920602 -3366.1023096 ],1,,False,,38.35372059922445,0.026073089764861584
BRO-8,55011,"[6870.508454394419, 6883.61888857774]",YAOGAN-43 O1A,60458,"[6875.172233163992, 6887.819045850279]",[ 5231.15216097 -3971.18775563  2061.28402405],1,,False,,65.69038532914452,0.0152229279062599
BIRKELAND,55015,"[6860.5341010370375, 6873.067385753883]",PICO-01B009,58287,"[6864.766137988954, 6876.2137483322485]",[  376.07842881   812.9658876  -6807.4865832 ],1,,False,,65.54339146402253,0.015257068297250237
KSF3-C,55018,"[6802.227197726992, 6812.583984593383]",STARLINK-31421,59218,"[6810.326707808545, 6812.412349158166]",[ 4277.46257689 -1555.44417655 -5067.21773206],1,,False,,64.69484578656618,0.015457181910581956
FLOCK 4Y 24,55020,"[6832.42072916319, 6845.039554020455]",STARLINK-30438,58035,"[6839.2379623421475, 6843.8108372509705]",[ 4339.78728073 -1727.70397249 -5001.70611866],1,465.5300547292036,True,18.459124859017905,65.14190299036603,0.015351102041767064
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-30518,58029,"[6840.80126187127, 6842.5034649792915]",[ 4340.37484763 -1717.14000489 -5002.70986592],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-30563,58042,"[6840.891433126265, 6842.369225277372]",[ 4361.36953901 -1732.59856239 -4979.09086282],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-30421,58107,"[6840.789293790896, 6842.395699709133]",[ 4589.49772087 -1903.26625617 -4704.42934416],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-31060,58782,"[6839.6119070529485, 6843.185853828089]",[ 3160.83008587 -2614.1600441   5473.37814916],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-31978,60016,"[6840.777340661649, 6842.409744880954]",[ 4519.10166823 -1850.04774319 -4792.88623871],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-32011,60030,"[6840.898906772504, 6842.256275766612]",[ 4534.97584399 -1862.00303598 -4773.2427595 ],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-32017,60032,"[6840.727588387551, 6842.66515680027]",[ 4541.5799595  -1866.98445327 -4765.01922695],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-32005,60034,"[6840.964419728995, 6842.358750360027]",[ 4539.89355219 -1865.71198216 -4767.12204646],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-31981,60035,"[6840.667271053543, 6842.749887145022]",[ 4533.9144458  -1861.20285636 -4774.56160369],1,464.15024782643195,True,20.927752877362416,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-31985,60036,"[6840.943918171227, 6842.390246592443]",[ 4553.22510058 -1875.77935928 -4750.44437361],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 32,55021,"[6830.968071492525, 6843.32963662066]",STARLINK-31775,60052,"[6840.718594531287, 6842.4330934377895]",[ 4465.03543026 -1809.51993168 -4858.51349061],1,,False,,65.11931061085869,0.01535642792620795
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30285,57840,"[6840.8267156733455, 6842.415340076018]",[ 3157.62217842 -2622.27483064  5472.60024662],1,462.64194456194036,True,50.17446702768434,65.13968497674445,0.015351624748523278
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30410,57841,"[6840.727090641577, 6842.4935944320205]",[ 3158.49620019 -2622.67006741  5471.90775866],1,,False,,65.13968497674445,0.015351624748523278
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30435,57842,"[6840.812779264465, 6842.426033120444]",[ 3158.5008718  -2622.67217984  5471.9040567 ],1,,False,,65.13968497674445,0.015351624748523278
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30292,57844,"[6840.760665231085, 6842.440962390957]",[ 3157.40587485 -2622.17701162  5472.77158724],1,,False,,65.13968497674445,0.015351624748523278
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30416,57847,"[6840.789024550836, 6842.428273983201]",[ 3158.93619386 -2622.8690211   5471.55906113],1,,False,,65.13968497674445,0.015351624748523278
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30426,57848,"[6840.730288696773, 6842.500898812436]",[ 3155.73641306 -2621.42195694  5474.09352713],1,,False,,65.13968497674445,0.015351624748523278
FLOCK 4Y 22,55022,"[6832.07210542971, 6845.077707186528]",STARLINK-30430,57849,"[6840.71708878497, 6842.483589992601]",[ 3159.03436679 -2622.91341111  5471.48125025],1,,False,,65.13968497674445,0.015351624748523278
